STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,,REF_AREA,,SECTOR,,COUNTERPART_SECTOR,,TRANSACTION,,INSTR_ASSET,,ACTIVITY,,EXPENDITURE,,UNIT_MEASURE,,PRICE_BASE,,TRANSFORMATION,,TABLE_IDENTIFIER,,TIME_PERIOD,,OBS_VALUE,,REF_YEAR_PRICE,,CONF_STATUS,,DECIMALS,,OBS_STATUS,,UNIT_MULT,,CURRENCY,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUS,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1986,,14984.314102,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,FRA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1986,,13565.891498,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUS,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1987,,16053.651024,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,NZL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1987,,13371.274001,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUS,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1988,,17129.659482,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,FRA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1988,,15300.515676,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,NZL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1988,,13765.14134,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUS,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1989,,17834.902612,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,FRA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1989,,16487.928917,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,NZL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1989,,14362.403385,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUS,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1990,,17837.754559,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,FRA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1990,,17497.219077,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,NZL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1990,,14680.985995,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUS,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1991,,18177.177189,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,NZL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1991,,14516.425625,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUS,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1992,,19157.432212,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,FRA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1992,,18824.298741,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,NZL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1992,,14892.982181,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUS,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1993,,20184.772974,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,FRA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1993,,19108.861989,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,NZL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1993,,15906.372812,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1993,,20733.97541,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,FRA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1994,,19915.759704,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,NZL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1994,,17043.349851,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1994,,21831.495234,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUS,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1995,,22444.078903,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,BEL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1995,,22431.493468,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,FRA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1995,,20734.482425,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,ISR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1995,,20394.980713,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,NZL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1995,,17801.809383,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1995,,23061.307946,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,CHE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1995,,30564.557005,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUS,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1996,,23290.992089,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,BEL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1996,,22736.835458,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,FRA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1996,,21311.383963,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,ISR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1996,,21285.998703,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,NZL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1996,,18366.342815,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1996,,23939.226265,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1985,,18192.326398,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1986,,19027.646323,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1987,,19993.226076,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1988,,21367.896156,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1989,,22804.674457,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1990,,23835.319229,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1991,,24289.547588,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1992,,25378.624641,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1993,,26350.492927,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1994,,27660.268357,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1995,,28657.512716,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1996,,29932.157767,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1997,,31424.438925,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1998,,32817.981996,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,1999,,34479.794364,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2000,,36299.662179,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2001,,37100.285739,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2002,,37954.222014,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2003,,39419.907372,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2004,,41659.662691,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2005,,44052.382996,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2006,,46234.10571,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2007,,47976.201209,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2008,,48498.445211,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2009,,47122.988543,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2010,,48570.292959,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2011,,49951.910854,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2012,,51644.991659,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2013,,53234.74057,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2014,,55094.126739,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,USA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2015,,56796.897362,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2006,,37668.151082,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,CHE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2006,,45965.739724,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,TUR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2006,,13641.564385,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUS,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2007,,39703.427684,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,BEL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2007,,36799.551299,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,FRA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2007,,34196.694822,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,ISR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2007,,27730.777512,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,NZL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2007,,29273.951597,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2007,,40823.431941,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,TUR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2007,,14866.450205,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUS,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2008,,40136.070749,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,FRA,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2008,,35192.163357,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,DEU,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2008,,39078.248689,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,ISR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2008,,27434.170878,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,NZL,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2008,,29817.097495,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,SWE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2008,,41913.489431,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,CHE,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2008,,53498.013101,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,TUR,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2008,,16038.231661,,,,F,,1,,A,,0,,_Z,
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),,I,A,,AUS,,S1,,S1,,B1GQ_POP,,_Z,,_Z,,_Z,,USD_PPP_PS,,V,,N,,T0102,,2009,,41682.773481,,,,F,,1,,A,,0,,_Z,
